"subj";"group";"tree";"cat";"rt"
26;0;1;3;6,88755257166462
26;0;1;3;6,31896811374643
26;0;1;3;6,89871453432999
26;0;1;3;6,93731408122368
26;0;1;3;6,47389069635227
26;0;1;3;6,67203294546107
26;0;1;3;7,37023064180708
26;0;1;3;6,7696419768525
26;0;1;3;6,41999492814714
26;0;1;3;7,01929665371504
26;0;1;3;6,56526497003536
26;0;1;3;6,49526555593701
26;0;1;3;6,36647044773144
26;0;1;3;6,36647044773144
27;0;0;0;6,80350525760834
27;0;0;0;6,55250788703459
27;0;0;0;6,5792512120101
27;0;0;0;6,51619307604296
27;0;0;0;6,71780469502369
27;0;0;0;6,57228254269401
27;0;0;0;6,52209279817015
27;0;0;0;6,53087762772588
27;0;0;0;6,88550967003482
27;0;0;0;6,64248680136726
27;0;0;0;6,75343791859778
27;0;0;0;6,54821910276237
27;0;0;0;6,58479139238572
27;0;0;0;6,43615036836943
27;0;0;0;6,79234442747081
27;0;0;0;6,50128967054039
27;0;0;0;6,81454289725996
27;0;0;0;6,70686233660275
27;0;0;0;6,76388490856244
27;0;0;0;6,46302945692067
27;0;0;0;6,68085467879022
27;0;0;0;6,59441345974978
27;0;0;0;6,5875500148248
27;0;0;1;6,57368016696065
27;0;0;1;6,45047042214418
27;0;0;1;7,08840877867539
27;0;0;1;6,65286302935335
27;0;0;1;6,47543271670409
27;0;0;1;6,85540879860993
27;0;0;1;6,38012253689976
27;0;1;2;6,77308037565554
27;0;1;2;7,04490511712937
27;0;1;2;6,78219205600679
27;0;1;2;6,6631326959908
27;0;1;2;6,62406522779989
27;0;1;2;6,68959926917897
27;0;1;2;6,41836493593621
27;0;1;2;6,80682936039218
27;0;1;2;6,76272950693188
27;0;1;3;6,6682282484174
27;0;1;3;7,00306545878646
27;0;1;3;6,5510803350434
27;0;1;3;6,3750248198281
27;0;1;3;6,05678401322862
27;0;1;3;6,16961073249146
27;0;1;3;6,47697236288968
27;0;1;3;6,36647044773144
27;0;1;3;6,24997524225948
27;0;1;3;7,11476944836646
27;0;1;3;6,0913098820777
27;0;1;3;6,31716468674728
27;0;1;3;6,4085287910595
27;0;1;3;6,49375383985169
27;0;1;3;6,50279004591562
27;0;1;3;6,19031540585315
27;0;1;3;6,33505425149806
27;0;1;3;6,32435896238131
27;0;1;3;6,21060007702465
27;0;1;3;6,36475075685191
27;0;1;3;6,07073772800249
28;0;0;0;6,58617165485467
28;0;0;0;6,75110146893676
28;0;0;0;6,83625927727707
28;0;0;0;6,54821910276237
28;0;0;0;6,62539236800796
28;0;0;0;7,0825485693553
28;0;0;0;6,59714570188665
28;0;0;0;6,50578406012823
28;0;0;0;6,82546003625531
28;0;0;0;6,90073066404517
28;0;0;0;6,58479139238572
28;0;0;0;6,8134445995109
28;0;0;0;6,45047042214418
28;0;0;0;6,5792512120101
28;0;0;0;6,65929391968364
28;0;0;0;6,3261494731551
28;0;0;0;6,10702288774225
28;0;0;0;6,84587987526405
28;0;0;0;6,68336094576627
28;0;0;0;7,02908756414966
28;0;0;0;6,59441345974978
28;0;0;0;6,20455776256869
28;0;0;0;6,41673228251233
28;0;0;1;6,60665018619822
28;0;0;1;6,37672694789863
28;0;0;1;6,5410299991899
28;0;0;1;6,68336094576627
28;0;0;1;6,43133108193348
28;0;0;1;6,78558764500793
28;0;0;1;6,01859321449623
28;0;1;2;6,77308037565554
28;0;1;3;6,76157276880406
28;0;1;3;6,13988455222626
28;0;1;3;6,41673228251233
28;0;1;3;5,97888576490112
28;0;1;3;6,58617165485467
28;0;1;3;6,36818718635049
28;0;1;3;6,65157187358973
28;0;1;3;6,16961073249146
28;0;1;3;6,29526600143965
28;0;1;3;6,21260609575152
28;0;1;3;6,67582322163485
28;0;1;3;6,21460809842219
28;0;1;3;6,87832646829133
28;0;1;3;6,46458830368996
28;0;1;3;6,16120732169508
28;0;1;3;6,30261897574491
28;0;1;3;6,4831073514572
28;0;1;3;6,36475075685191
28;0;1;3;6,30627528694802
28;0;1;3;5,94017125272043
28;0;1;3;5,89440283426485
28;0;1;3;6,33859407820318
28;0;1;3;5,98645200528444
28;0;1;3;6,29156913955832
28;0;1;3;6,35437004079735
28;0;1;3;6,38687931936265
28;0;1;3;6,62007320653036
28;0;1;3;6,38350663488401
28;0;1;3;6,2709884318583
29;0;0;0;6,34035930372775
29;0;0;0;6,51323011091231
29;0;0;0;6,30627528694802
29;0;0;0;6,42648845745769
29;0;0;0;6,45833828334479
29;0;0;0;6,56526497003536
29;0;0;0;6,15697898558556
29;0;0;0;6,58617165485467
29;0;0;0;6,47543271670409
29;0;0;0;6,67203294546107
29;0;0;0;6,56526497003536
29;0;0;0;6,23832462503951
29;0;0;0;6,86693328446188
29;0;0;0;6,19644412779452
29;0;0;0;6,45833828334479
29;0;0;0;6,4281052726846
29;0;0;0;6,10031895202006
29;0;0;0;6,84161547647759
29;0;0;1;6,45676965557216
29;0;0;1;6,7696419768525
29;0;0;1;6,4377516497364
29;0;0;1;6,48463523563525
29;0;0;1;6,44094654063292
29;0;0;1;6,55677835615804
29;0;0;1;6,8134445995109
29;0;0;1;6,38350663488401
29;0;0;1;7,21670948670946
29;0;0;1;6,57646956904822
29;0;0;1;6,40025744530882
29;0;0;1;6,43615036836943
29;0;1;2;6,3919171133926
29;0;1;2;6,74641212857337
29;0;1;2;6,81892406527552
29;0;1;2;6,76272950693188
29;0;1;3;6,80903930604298
29;0;1;3;6,02102334934953
29;0;1;3;5,75890177387728
29;0;1;3;6,59578051396131
29;0;1;3;6,20657592672493
29;0;1;3;5,98645200528444
29;0;1;3;6,22455842927536
29;0;1;3;6,53233429222235
29;0;1;3;6,04025471127741
29;0;1;3;6,69703424766648
29;0;1;3;6,80903930604298
29;0;1;3;6,30991827822652
29;0;1;3;5,93224518744801
29;0;1;3;6,32793678372919
29;0;1;3;6,41673228251233
29;0;1;3;6,11589212548303
29;0;1;3;6,16120732169508
29;0;1;3;6,06842558824411
29;0;1;3;5,90263333340137
29;0;1;3;5,98141421125448
29;0;1;3;6,34388043412633
29;0;1;3;6,51025834052315
29;0;1;3;6,5694814204143
29;0;1;3;6,71780469502369
29;0;1;3;6,89871453432999
29;0;1;3;6,31896811374643
30;0;0;0;6,35957386867238
30;0;0;0;6,45990445437753
30;0;0;0;6,42648845745769
30;0;0;0;6,24610676548156
30;0;0;0;7,07242190053737
30;0;0;0;5,67332326717149
30;0;0;0;6,22257626807137
30;0;0;0;6,67076632084587
30;0;0;0;6,5424719605068
30;0;0;0;6,49223983502047
30;0;0;0;6,46146817635372
30;0;0;0;6,48616078894409
30;0;0;0;6,81234509417748
30;0;0;0;6,16961073249146
30;0;0;0;6,35088571671474
30;0;0;0;6,5792512120101
30;0;0;0;6,11146733950268
30;0;0;0;6,49526555593701
30;0;0;1;6,70441435496411
30;0;0;1;6,82654522355659
30;0;0;1;6,95939851213398
30;0;0;1;6,79122146272619
30;0;0;1;6,72142570079064
30;0;0;1;6,65286302935335
30;0;0;1;7,29301767977278
30;0;0;1;6,89060912014717
30;0;0;1;7,36707705988101
30;0;0;1;6,67582322163485
30;0;0;1;7,00033446027523
30;0;0;1;6,64509096950564
30;0;1;2;6,36818718635049
30;0;1;2;6,83840520084734
30;0;1;3;6,97166860472579
30;0;1;3;6,61204103483309
30;0;1;3;6,60258789218934
30;0;1;3;6,3818160174061
30;0;1;3;6,3297209055227
30;0;1;3;6,5510803350434
30;0;1;3;6,73815249459596
30;0;1;3;7,00488198971286
30;0;1;3;6,90073066404517
30;0;1;3;6,72383244082121
30;0;1;3;6,52502965784346
30;0;1;3;7,54908271081229
30;0;1;3;6,4831073514572
30;0;1;3;6,47543271670409
30;0;1;3;6,19031540585315
30;0;1;3;6,67456139181443
30;0;1;3;6,4393503711001
30;0;1;3;6,52795791762255
30;0;1;3;6,64118216974059
30;0;1;3;6,63200177739563
30;0;1;3;6,53233429222235
30;0;1;3;6,8001700683022
30;0;1;3;6,71052310945243
30;0;1;3;6,59030104819669
30;0;1;3;6,72982407048948
30;0;1;3;6,55677835615804
30;0;1;3;6,35088571671474
30;0;1;3;6,39024066706535
31;0;0;0;6,24804287450843
31;0;0;0;6,03068526026126
31;0;0;0;6,57507584059962
31;0;0;0;6,8501261661455
31;0;0;0;6,38519439899773
31;0;0;0;6,60800062529609
31;0;0;0;6,64639051484773
31;0;0;0;6,41345895716736
31;0;0;0;6,3750248198281
31;0;0;0;6,47850964220857
31;0;0;0;6,68336094576627
31;0;0;0;6,49072353450251
31;0;0;0;6,5792512120101
31;0;0;0;6,5875500148248
31;0;0;0;6,27476202124194
31;0;0;0;6,22455842927536
31;0;0;0;6,28599809450886
31;0;0;0;6,58892647753352
31;0;0;0;6,75693238924755
31;0;0;0;6,97914527506881
31;0;0;0;6,52502965784346
31;0;0;0;6,61069604471776
31;0;0;0;6,61606518513282
31;0;0;1;6,4723462945009
31;0;0;1;6,50428817353665
31;0;0;1;6,67708346124714
31;0;0;1;6,68085467879022
31;0;0;1;6,41017488196617
31;0;0;1;5,97126183979046
31;0;0;1;6,01615715969835
31;0;1;2;6,93537044601511
31;0;1;2;6,03787091992214
31;0;1;2;6,03787091992214
31;0;1;2;6,91075078796194
31;0;1;3;5,89715386763674
31;0;1;3;6,63987583382654
31;0;1;3;6,41999492814714
31;0;1;3;6,10479323241498
31;0;1;3;5,90808293816893
31;0;1;3;6,18208490671663
31;0;1;3;6,22455842927536
31;0;1;3;6,50727771238501
31;0;1;3;6,63463335786169
31;0;1;3;6,31173480915291
31;0;1;3;6,35957386867238
31;0;1;3;6,67582322163485
31;0;1;3;6,92853781816467
31;0;1;3;6,04500531403601
31;0;1;3;5,93753620508243
31;0;1;3;6,21660610108486
31;0;1;3;5,89715386763674
31;0;1;3;6,47850964220857
31;0;1;3;6,49072353450251
31;0;1;3;6,59304453414244
31;0;1;3;6,5191472879404
31;0;1;3;6,71417052990947
31;0;1;3;6,8134445995109
31;0;1;3;6,99209642741589
31;0;1;3;6,25766758788264
31;0;1;3;6,14418563412565
32;0;0;0;6,66695679242921
32;0;0;0;6,40687998606931
32;0;0;0;6,59167373200866
32;0;0;0;6,46302945692067
32;0;0;0;6,8501261661455
32;0;0;0;6,4723462945009
32;0;0;0;6,69703424766648
32;0;0;0;6,43454651878745
32;0;0;0;6,58063913728495
32;0;0;0;6,61740297797448
32;0;0;0;6,69950034016168
32;0;0;0;6,33682573114644
32;0;0;0;6,38350663488401
32;0;0;0;7,5207764150628
32;0;0;0;6,46302945692067
32;0;0;0;6,45362499889269
32;0;0;0;6,35610766069589
32;0;0;0;6,63200177739563
32;0;0;0;6,49677499018586
32;0;0;0;6,66949808985788
32;0;0;0;6,70563909486
32;0;0;0;6,26720054854136
32;0;0;1;6,80239476332431
32;0;0;1;6,77992190747225
32;0;0;1;7,34858753092759
32;0;0;1;6,86484777797086
32;0;0;1;6,71174039505618
32;0;0;1;6,49375383985169
32;0;0;1;6,43133108193348
32;0;0;1;6,91968384984741
32;0;1;2;6,96224346426621
32;0;1;2;6,47697236288968
32;0;1;2;6,57786135772105
32;0;1;2;6,84694313958538
32;0;1;2;7,12608727329912
32;0;1;2;6,61204103483309
32;0;1;3;6,41836493593621
32;0;1;3;6,7945865808765
32;0;1;3;6,51025834052315
32;0;1;3;6,57088296233958
32;0;1;3;6,98933526597456
32;0;1;3;6,66949808985788
32;0;1;3;7,07072410726028
32;0;1;3;7,01571242048723
32;0;1;3;6,38012253689976
32;0;1;3;7,14991683613211
32;0;1;3;6,42971947803914
32;0;1;3;6,59441345974978
32;0;1;3;6,33505425149806
32;0;1;3;6,72503364216684
32;0;1;3;6,33682573114644
32;0;1;3;6,4118182677099
32;0;1;3;6,57786135772105
32;0;1;3;6,88550967003482
32;0;1;3;6,5694814204143
32;0;1;3;6,7945865808765
32;0;1;3;6,48920493132532
32;0;1;3;6,52356230614951
32;0;1;3;6,35610766069589
32;0;1;3;6,6052979209482
33;0;0;0;6,51471269087253
33;0;0;0;6,49223983502047
33;0;0;0;6,66185474054531
33;0;0;0;6,88959130835447
33;0;0;0;6,50727771238501
33;0;0;0;6,51767127291227
33;0;0;0;6,50727771238501
33;0;0;0;6,74993119378857
33;0;0;0;6,70318811324086
33;0;0;0;6,52649485957079
33;0;0;0;6,53813982376767
33;0;0;0;6,83947643822884
33;0;0;0;6,5694814204143
33;0;0;0;6,78897174299217
33;0;0;0;6,3491389913798
33;0;0;0;6,78332520060396
33;0;0;0;6,51174532964473
33;0;0;0;6,48920493132532
33;0;0;0;6,67329796776765
33;0;0;0;6,41836493593621
33;0;0;0;6,61338421837956
33;0;0;1;6,78105762593618
33;0;0;1;6,80682936039218
33;0;0;1;6,36302810354046
33;0;0;1;6,51767127291227
33;0;0;1;6,98933526597456
33;0;0;1;6,56385552653213
33;0;0;1;6,25766758788264
33;0;0;1;6,59167373200866
33;0;0;1;6,76503897678054
33;0;1;2;6,65027904858742
33;0;1;2;7,18690102041163
33;0;1;2;6,71174039505618
33;0;1;2;6,54678541076052
33;0;1;2;7,13009851012558
33;0;1;3;6,27287700654617
33;0;1;3;6,30444880242198
33;0;1;3;6,91373735065968
33;0;1;3;6,47850964220857
33;0;1;3;7,18614430452233
33;0;1;3;6,3919171133926
33;0;1;3;6,3261494731551
33;0;1;3;6,97354301952014
33;0;1;3;6,55819780281227
33;0;1;3;6,72623340235875
33;0;1;3;6,29341927884648
33;0;1;3;6,42971947803914
33;0;1;3;6,99942246750796
33;0;1;3;6,35957386867238
33;0;1;3;6,19440539110467
33;0;1;3;6,53813982376767
33;0;1;3;6,2803958389602
33;0;1;3;6,5191472879404
33;0;1;3;6,41017488196617
33;0;1;3;6,37331978957701
33;0;1;3;6,4281052726846
33;0;1;3;6,32435896238131
33;0;1;3;6,24027584517077
33;0;1;3;6,65157187358973
33;0;1;3;6,41836493593621
34;0;0;0;6,44094654063292
34;0;0;0;6,59987049921284
34;0;0;0;6,46925031679577
34;0;0;0;6,43615036836943
34;0;0;0;6,29710931993394
34;0;0;0;6,41673228251233
34;0;0;0;6,37672694789863
34;0;0;0;6,66949808985788
34;0;0;0;6,45676965557216
34;0;0;0;6,361302477573
34;0;0;0;6,55393340402581
34;0;0;0;6,42971947803914
34;0;0;0;6,44413125670044
34;0;0;0;6,31535800152233
34;0;0;0;6,4085287910595
34;0;0;0;6,5510803350434
34;0;0;0;6,45204895443723
34;0;0;0;6,46302945692067
34;0;0;0;6,7202201551353
34;0;0;0;6,50128967054039
34;0;0;0;6,53378883793334
34;0;0;0;6,59030104819669
34;0;0;1;6,80793494369993
34;0;0;1;7,08757370555797
34;0;0;1;6,88755257166462
34;0;0;1;6,77764659363512
34;0;0;1;7,38894609761844
34;0;0;1;6,94408720822953
34;0;0;1;6,74993119378857
34;0;0;1;6,56526497003536
34;0;1;2;6,61606518513282
34;0;1;2;6,64118216974059
34;0;1;2;6,75343791859778
34;0;1;2;6,5191472879404
34;0;1;2;6,61606518513282
34;0;1;3;6,39526159811545
34;0;1;3;6,66185474054531
34;0;1;3;6,289715570909
34;0;1;3;6,41345895716736
34;0;1;3;6,38350663488401
34;0;1;3;6,54821910276237
34;0;1;3;6,49223983502047
34;0;1;3;6,40522845803084
34;0;1;3;6,28599809450886
34;0;1;3;6,52356230614951
34;0;1;3;6,4085287910595
34;0;1;3;6,31535800152233
34;0;1;3;7,07580886397839
34;0;1;3;6,4281052726846
34;0;1;3;6,36990098282823
34;0;1;3;7,07411681619736
34;0;1;3;6,49828214947643
34;0;1;3;6,60934924316738
34;0;1;3;6,58479139238572
34;0;1;3;6,67456139181443
34;0;1;3;6,2803958389602
34;0;1;3;6,59987049921284
34;0;1;3;6,96413561241824
34;0;1;3;6,8351845861473
34;0;1;3;6,36647044773144
35;0;0;0;6,38856140554563
35;0;0;0;6,4707995037826
35;0;0;0;6,93147180559945
35;0;0;0;6,47389069635227
35;0;0;0;6,80350525760834
35;0;0;0;6,29710931993394
35;0;0;0;6,69084227741856
35;0;0;0;6,77764659363512
35;0;0;0;6,53958595561767
35;0;0;0;6,52502965784346
35;0;0;0;7,16626597413364
35;0;0;0;6,75576892198425
35;0;0;1;6,7428806357919
35;0;0;1;6,47389069635227
35;0;0;1;6,60800062529609
35;0;0;1;6,75460409948796
35;0;0;1;6,86693328446188
35;0;0;1;7,06817200038804
35;0;0;1;6,8596149036542
35;0;0;1;6,15060276844628
35;0;0;1;6,73340189183736
35;0;0;1;6,66185474054531
35;0;0;1;6,48616078894409
35;0;0;1;6,56103066589657
35;0;0;1;6,59578051396131
35;0;0;1;6,80461452006262
35;0;0;1;6,99301512293296
35;0;0;1;6,50279004591562
35;0;0;1;6,77764659363512
35;0;0;1;6,7202201551353
35;0;1;2;6,21060007702465
35;0;1;2;6,82979373751242
35;0;1;2;6,48463523563525
35;0;1;2;6,56103066589657
35;0;1;2;6,89365635460264
35;0;1;2;6,68085467879022
35;0;1;3;6,30261897574491
35;0;1;3;6,48768401848461
35;0;1;3;6,38519439899773
35;0;1;3;6,98193467715639
35;0;1;3;6,39359075395063
35;0;1;3;6,43133108193348
35;0;1;3;6,20050917404269
35;0;1;3;6,78219205600679
35;0;1;3;6,49526555593701
35;0;1;3;6,64248680136726
35;0;1;3;6,33327962813969
35;0;1;3;6,09582456243222
35;0;1;3;6,53378883793334
35;0;1;3;6,7696419768525
35;0;1;3;6,50876913697168
35;0;1;3;6,52209279817015
35;0;1;3;6,78784498230958
35;0;1;3;6,72623340235875
35;0;1;3;6,99484998583307
35;0;1;3;6,24416690066374
35;0;1;3;6,31896811374643
35;0;1;3;6,26149168432104
35;0;1;3;6,289715570909
35;0;1;3;6,4150969591716
36;0;0;0;6,51025834052315
36;0;0;0;6,56526497003536
36;0;0;0;6,64378973314767
36;0;0;0;6,44413125670044
36;0;0;0;6,82762923450285
36;0;0;0;6,24027584517077
36;0;0;0;6,70196036600254
36;0;0;0;6,42324696353352
36;0;0;0;6,46302945692067
36;0;0;0;6,35262939631957
36;0;0;0;6,44094654063292
36;0;0;0;6,49978704065585
36;0;0;0;6,44413125670044
36;0;0;0;6,50279004591562
36;0;0;0;6,56526497003536
36;0;0;0;6,72743172485086
36;0;0;0;6,74170069465205
36;0;0;0;6,65801104587075
36;0;0;0;6,53233429222235
36;0;0;0;6,72383244082121
36;0;0;0;6,16120732169508
36;0;0;1;6,70686233660275
36;0;0;1;7,18538701558042
36;0;0;1;6,3491389913798
36;0;0;1;6,69208374250663
36;0;0;1;6,68085467879022
36;0;0;1;6,88755257166462
36;0;0;1;7,12367278520461
36;0;0;1;6,61338421837956
36;0;0;1;6,49828214947643
36;0;1;2;6,73221070646721
36;0;1;2;7,03085747611612
36;0;1;3;6,85856503479136
36;0;1;3;6,53233429222235
36;0;1;3;6,62406522779989
36;0;1;3;6,36990098282823
36;0;1;3;6,53378883793334
36;0;1;3;6,27476202124194
36;0;1;3;6,50428817353665
36;0;1;3;6,88346258641309
36;0;1;3;6,63987583382654
36;0;1;3;6,67834211465433
36;0;1;3;6,71538338633468
36;0;1;3;6,16331480403464
36;0;1;3;6,81563999007433
36;0;1;3;6,65415252018322
36;0;1;3;6,08677472691231
36;0;1;3;6,53813982376767
36;0;1;3;6,24027584517077
36;0;1;3;6,06842558824411
36;0;1;3;6,77650699237218
36;0;1;3;6,61338421837956
36;0;1;3;6,34388043412633
36;0;1;3;6,64248680136726
36;0;1;3;6,2709884318583
36;0;1;3;6,47697236288968
36;0;1;3;7,0343879299155
36;0;1;3;6,4150969591716
36;0;1;3;5,88887795833288
36;0;1;3;6,30261897574491
37;0;0;0;6,50428817353665
37;0;0;0;6,50428817353665
37;0;0;0;6,66695679242921
37;0;0;0;6,20455776256869
37;0;0;0;6,78558764500793
37;0;0;0;6,56244409369372
37;0;0;0;6,3491389913798
37;0;0;0;6,57228254269401
37;0;0;0;6,62539236800796
37;0;0;0;6,3491389913798
37;0;0;0;6,43133108193348
37;0;0;0;6,62936325343745
37;0;0;0;6,3750248198281
37;0;0;0;6,63594655568665
37;0;0;0;6,67456139181443
37;0;0;0;6,60258789218934
37;0;0;0;6,51619307604296
37;0;0;0;6,44413125670044
37;0;0;0;6,36302810354046
37;0;0;0;6,46925031679577
37;0;0;0;6,55250788703459
37;0;0;0;6,39859493453521
37;0;0;0;6,90775527898214
37;0;0;0;6,45047042214418
37;0;0;1;6,63725803128446
37;0;0;1;6,53524127101366
37;0;0;1;6,77078942390898
37;0;0;1;6,63725803128446
37;0;0;1;6,69826805411541
37;0;0;1;6,85646198459459
37;0;1;2;6,95749737087695
37;0;1;2;6,51025834052315
37;0;1;2;6,63200177739563
37;0;1;2;6,87729607149743
37;0;1;2;6,74405918631135
37;0;1;2;6,64248680136726
37;0;1;2;6,41673228251233
37;0;1;3;6,74875954749168
37;0;1;3;6,75227037614174
37;0;1;3;6,44094654063292
37;0;1;3;5,99396142730657
37;0;1;3;6,22851100359118
37;0;1;3;6,36990098282823
37;0;1;3;6,46769872610435
37;0;1;3;6,68461172766793
37;0;1;3;7,18159194461187
37;0;1;3;6,71901315438526
37;0;1;3;6,42971947803914
37;0;1;3;6,56244409369372
37;0;1;3;7,00488198971286
37;0;1;3;6,4707995037826
37;0;1;3;7,27378631784489
37;0;1;3;6,33327962813969
37;0;1;3;6,30444880242198
37;0;1;3;6,62406522779989
37;0;1;3;7,47363710849621
37;0;1;3;6,47389069635227
37;0;1;3;6,70563909486
37;0;1;3;6,45519856334012
37;0;1;3;6,3297209055227
38;0;0;0;6,59030104819669
38;0;0;0;6,94697599213542
38;0;0;0;5,99893656194668
38;0;0;0;6,73696695800186
38;0;0;0;6,81014245011514
38;0;0;0;7,07580886397839
38;0;0;0;6,51471269087253
38;0;0;0;6,35088571671474
38;0;0;0;6,84374994900622
38;0;0;0;6,2709884318583
38;0;0;0;6,55393340402581
38;0;0;0;5,99645208861902
38;0;0;0;6,10702288774225
38;0;0;0;6,35957386867238
38;0;0;0;6,51619307604296
38;0;0;0;6,69950034016168
38;0;0;0;7,21081845347222
38;0;0;0;6,65544035036765
38;0;0;0;6,97728134163075
38;0;0;0;6,21260609575152
38;0;0;0;6,45204895443723
38;0;0;0;6,36647044773144
38;0;0;1;6,42648845745769
38;0;0;1;6,90475076996184
38;0;0;1;6,88243747099785
38;0;0;1;6,56667242980324
38;0;0;1;6,84268328223842
38;0;0;1;6,30991827822652
38;0;0;1;6,55819780281227
38;0;0;1;6,42324696353352
38;0;1;2;6,82871207164168
38;0;1;2;6,57786135772105
38;0;1;2;6,42971947803914
38;0;1;2;6,39859493453521
38;0;1;3;6,51323011091231
38;0;1;3;6,49223983502047
38;0;1;3;6,63856778916652
38;0;1;3;6,45362499889269
38;0;1;3;6,43294009273918
38;0;1;3;6,74993119378857
38;0;1;3;6,22851100359118
38;0;1;3;6,51323011091231
38;0;1;3;6,48616078894409
38;0;1;3;6,84374994900622
38;0;1;3;6,83087423464618
38;0;1;3;6,58340922215876
38;0;1;3;6,65801104587075
38;0;1;3;6,3750248198281
38;0;1;3;6,49526555593701
38;0;1;3;6,51323011091231
38;0;1;3;6,36990098282823
38;0;1;3;6,56385552653213
38;0;1;3;6,13339804299665
38;0;1;3;6,79682371827486
38;0;1;3;6,36818718635049
38;0;1;3;6,67834211465433
38;0;1;3;6,57368016696065
38;0;1;3;6,29526600143965
38;0;1;3;6,49072353450251
38;0;1;3;6,62671774924902
39;0;0;0;6,53958595561767
39;0;0;0;6,83947643822884
39;0;0;0;6,40025744530882
39;0;0;0;6,51174532964473
39;0;0;0;6,58479139238572
39;0;0;0;6,49375383985169
39;0;0;0;6,31535800152233
39;0;0;0;6,41999492814714
39;0;0;0;6,66695679242921
39;0;0;0;6,30444880242198
39;0;0;0;6,61606518513282
39;0;0;0;6,4707995037826
39;0;0;0;6,61472560020376
39;0;0;0;6,7696419768525
39;0;0;0;6,51025834052315
39;0;0;0;6,53524127101366
39;0;0;0;6,77764659363512
39;0;0;0;6,29710931993394
39;0;0;0;6,35437004079735
39;0;0;0;6,46146817635372
39;0;0;1;7,30720231476474
39;0;0;1;7,00306545878646
39;0;0;1;6,54534966033442
39;0;0;1;6,51619307604296
39;0;0;1;7,00397413672268
39;0;0;1;6,62007320653036
39;0;0;1;6,59578051396131
39;0;0;1;7,13329595489607
39;0;0;1;6,69579891705849
39;0;0;1;6,63331843328038
39;0;1;2;6,64509096950564
39;0;1;2;6,361302477573
39;0;1;2;6,89770494312864
39;0;1;2;6,67329796776765
39;0;1;2;6,77650699237218
39;0;1;3;6,52795791762255
39;0;1;3;6,45362499889269
39;0;1;3;6,73101810048208
39;0;1;3;7,01031186730723
39;0;1;3;6,51767127291227
39;0;1;3;6,32076829425058
39;0;1;3;7,17625453201714
39;0;1;3;6,20455776256869
39;0;1;3;6,51174532964473
39;0;1;3;6,52356230614951
39;0;1;3;6,75460409948796
39;0;1;3;6,5206211275587
39;0;1;3;6,78105762593618
39;0;1;3;6,63331843328038
39;0;1;3;6,40357419793482
39;0;1;3;6,53813982376767
39;0;1;3;6,50578406012823
39;0;1;3;6,68835471394676
39;0;1;3;6,49375383985169
39;0;1;3;6,46925031679577
39;0;1;3;6,33859407820318
39;0;1;3;6,82762923450285
39;0;1;3;6,95081476844258
39;0;1;3;6,31716468674728
39;0;1;3;6,68710860786651
